72172400,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72172412,8,2,0,6,2,0,2,0,0,0,0,1,1,1,1,1
72172423,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72172462,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72172470,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72172475,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
72172540,7,1,0,6,1,1,0,0,0,0,0,1,1,1,1,1
72172552,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
72172623,5,1,0,4,3,0,3,0,0,0,1,1,1,0,1,1
72172625,5,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0
72172683,8,0,0,8,2,1,1,0,0,0,0,1,1,1,0,1
72172689,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72172704,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72172713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72172754,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72172814,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72172906,5,2,1,2,2,1,1,0,0,0,0,1,1,1,1,0
72172924,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72172937,5,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1
72172942,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
72172949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
72172956,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72172970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72172974,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72172982,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72173031,6,3,0,3,3,1,2,0,0,0,0,0,1,0,0,0
72173046,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
72173063,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72173078,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72173119,8,4,0,4,3,1,2,0,0,0,0,0,0,0,0,1
72173125,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72173138,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72173152,2,0,0,2,2,0,2,0,0,0,0,1,1,1,0,1
72173165,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72173180,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
72173222,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72173228,3,3,0,0,2,2,0,0,0,0,0,0,0,1,0,1
72173232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72173244,2,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0
72173267,9,7,1,1,1,0,1,0,0,0,0,1,1,1,1,0
72173279,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72173293,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72173302,11,8,0,3,2,0,2,0,0,0,1,0,0,0,0,1
72173347,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72173378,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
72173379,5,3,0,2,5,0,4,0,0,0,0,0,0,0,0,1
72173395,2,0,0,2,2,0,2,0,0,0,0,1,1,0,1,0
72173441,7,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0
72173491,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
72173499,9,8,0,1,2,2,0,0,0,0,0,1,1,1,0,1
72173538,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72173571,8,7,0,1,1,1,0,0,0,0,1,1,1,1,1,0
72173578,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72173606,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72173627,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72173653,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72173675,2,2,0,0,2,2,0,0,0,0,0,0,0,0,1,1
72173685,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72173694,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72173696,7,1,0,6,2,1,1,0,0,0,0,1,1,1,1,1
72173764,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
72173801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72173888,7,4,0,3,0,0,0,0,0,0,0,0,0,0,1,0
72173893,5,0,0,5,1,0,1,0,0,0,0,1,1,1,1,1
72173894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72173947,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72173948,5,2,1,2,2,0,1,0,0,0,0,0,0,0,0,0
72173953,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72174033,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
72174040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
72174056,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72174084,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
72174091,9,5,0,4,5,1,1,0,0,0,0,0,0,1,0,1
72174110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72174129,3,2,1,0,3,2,1,0,0,0,0,0,0,0,0,1
72174232,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72174233,10,6,0,4,2,2,0,0,0,0,0,1,1,0,0,0
72174323,6,3,1,2,0,0,0,0,0,0,0,1,1,1,1,0
72174354,5,5,0,0,1,1,0,0,0,0,0,0,0,1,0,1
72174371,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
72174398,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
72174399,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
72174409,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72174435,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
72174444,7,1,0,6,3,0,3,0,0,0,0,0,0,1,0,1
72174539,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72174616,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72174629,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
72174656,6,3,0,3,3,3,0,0,0,0,0,1,0,1,0,0
72174685,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72174709,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
72174741,2,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0
72174751,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1
72174755,5,1,0,4,3,1,2,0,0,0,0,0,0,1,0,0
72174756,7,4,0,3,5,1,3,0,0,0,0,0,0,0,0,0
72174768,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72174777,4,1,0,3,2,2,0,0,0,0,2,1,1,1,1,1
72174841,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72174889,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72174891,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
72174932,6,1,0,5,2,0,2,0,0,0,1,0,0,0,0,0
72174953,6,3,0,3,1,0,1,0,0,0,0,1,1,1,0,1
72174971,4,0,0,4,3,0,3,0,0,0,0,0,0,0,0,1
72175003,5,1,0,4,0,0,0,0,0,0,0,1,1,1,1,1
72175073,5,1,0,4,1,1,0,0,0,0,0,1,1,1,1,0
72175178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72175206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72175228,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72175233,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72175239,11,3,0,8,2,0,2,0,0,0,0,1,1,0,0,0
72175309,3,0,0,3,1,0,1,0,0,0,0,1,1,0,1,0
72175365,2,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0
72175440,3,1,0,2,2,0,2,0,0,0,1,0,0,0,1,1
72175441,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72175454,2,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0
72175463,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
72175517,9,8,0,1,1,1,0,0,0,0,0,1,0,1,1,1
72175530,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
72175539,8,5,0,3,3,1,2,0,0,0,0,1,1,1,0,1
72175557,3,1,0,2,2,1,0,0,0,0,1,0,0,1,0,1
72175583,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
72175680,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72175698,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
72175798,7,0,0,7,3,0,3,0,0,0,0,1,0,1,1,0
72175843,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
72175885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72175925,5,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0
72175933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72175951,6,4,0,2,1,0,1,0,0,0,0,1,1,0,1,1
72175952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
72176022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72176137,1,0,0,1,2,0,2,0,0,0,1,0,0,0,0,1
72176281,2,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1
72176291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72176356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72176372,5,2,0,3,2,1,1,0,0,0,2,0,0,0,0,1
72176514,10,4,0,6,3,1,2,0,0,0,0,1,0,1,0,0
72176663,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
72176710,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0
72176714,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72176743,4,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
72176821,3,2,0,1,2,0,2,0,0,0,1,0,0,0,1,1
72176826,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72176913,5,2,0,3,3,0,3,0,0,0,0,1,1,0,1,1
72176984,6,1,0,5,0,0,0,0,0,0,0,1,1,1,1,0
72177077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72177122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
72177134,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
72177155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72177173,7,1,0,6,4,0,4,0,0,0,1,0,0,0,0,1
72177211,3,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0
72177231,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72177358,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
72177387,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
72177431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72177448,7,4,0,3,3,1,0,0,0,0,0,0,0,0,1,1
72177460,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
72177463,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1
72177526,4,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0
72177540,6,3,0,3,0,0,0,0,0,0,0,1,1,1,1,0
72177541,6,4,0,2,1,1,0,0,0,0,0,1,0,0,1,1
72177592,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72177631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72177652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72177675,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72177735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
72177747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72177748,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
72177801,11,9,0,2,2,0,2,0,0,0,0,0,0,0,0,1
72177860,7,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0
72177873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72177899,9,2,0,7,4,2,2,0,0,0,1,1,1,1,0,1
72177914,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
72177940,12,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0
72177965,2,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0
72178069,3,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1
72178117,1,0,0,1,2,0,2,0,0,0,1,1,1,0,1,1
72178157,5,1,0,4,2,1,1,0,0,0,0,1,0,1,1,1
72178243,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72178248,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72178249,10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72178266,6,1,0,5,3,0,3,0,0,0,0,1,1,1,1,0
72178287,10,6,0,4,0,0,0,0,0,0,0,1,1,1,1,0
72178328,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
72178332,4,3,0,1,1,1,0,0,0,0,0,1,1,1,1,0
72178367,0,0,0,0,4,1,3,0,0,0,1,0,0,0,0,0
72178404,7,4,0,3,0,0,0,0,0,0,0,1,1,1,0,0
72178422,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
72178432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
72178437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72178520,7,0,0,7,3,0,3,0,0,0,0,0,0,1,0,1
72178522,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
72178627,5,2,0,3,1,0,1,0,0,0,0,0,0,0,0,1
72178636,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
72178705,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72178709,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
72178732,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
72178777,4,0,0,4,0,0,0,0,0,0,0,1,1,1,1,0
72178779,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72178818,6,2,1,3,4,2,2,0,0,0,0,0,0,0,0,1
72178850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72178862,9,0,0,9,3,0,3,0,0,0,0,0,0,0,0,1
72178887,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72178895,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
72179064,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
72179116,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72179165,3,3,0,0,1,0,1,0,0,0,0,1,1,0,1,1
72179174,6,2,0,4,2,0,2,0,0,0,1,1,1,1,1,1
72179182,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72179218,11,2,0,9,5,0,5,0,0,0,0,0,0,1,1,0
72179220,6,3,0,3,0,0,0,0,0,0,0,1,1,1,1,0
72179223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72179238,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
72179372,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1
72179403,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72179412,8,2,0,6,0,0,0,0,0,0,0,1,1,1,1,0
72179420,8,3,0,5,2,0,2,0,0,0,0,1,1,1,1,1
72179438,8,1,0,7,0,0,0,0,0,0,0,1,0,1,0,0
72179442,7,3,1,3,3,2,1,0,0,0,0,0,0,0,0,0
72179457,3,1,1,1,4,3,0,0,0,0,0,0,1,0,0,0
72179559,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72179584,7,2,0,5,4,1,2,0,0,0,1,1,1,1,1,1
72179601,4,3,0,1,1,0,1,0,0,0,0,1,1,1,1,1
72179622,11,1,2,8,3,2,1,0,0,0,2,1,0,0,0,0
72179630,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
72179637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72179661,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
72179670,2,0,0,2,2,1,1,0,0,0,1,0,0,0,0,1
72179717,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
72179748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72179807,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72179817,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72179954,5,1,0,4,2,1,1,0,0,0,1,1,1,1,1,1
72179996,5,3,1,1,2,0,2,0,0,0,1,1,1,1,1,1
72180116,6,1,1,4,0,0,0,0,0,0,1,0,0,1,1,0
72180194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72180319,4,4,0,0,3,3,0,0,0,0,0,0,1,0,1,1
72180337,8,0,0,8,2,0,2,0,0,0,0,0,0,0,0,0
72180368,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72180375,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
72180413,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1
72180414,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72180454,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72180573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
72180623,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0
72180665,6,0,0,6,1,0,1,0,0,0,1,0,0,0,0,1
72180758,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
72180879,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
72180920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72180953,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72180958,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
72180968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72181038,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72181228,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72181368,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
72181441,3,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0
72181454,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
72181499,6,1,0,5,0,0,0,0,0,0,2,0,0,1,1,1
72181516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72181523,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
72181544,3,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72181563,4,1,0,3,2,2,0,0,0,0,1,1,0,1,1,1
72181578,8,4,0,4,2,0,2,0,0,0,1,1,0,1,1,0
72181585,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1
72181609,2,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
72181623,10,8,1,1,0,0,0,0,0,0,0,0,0,1,1,1
72181627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72181628,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
72181817,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72181835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72181892,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
72181908,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
72181962,8,5,0,3,0,0,0,0,0,0,0,1,1,1,1,1
72181970,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72181981,7,4,0,3,1,0,1,0,0,0,3,1,1,0,0,0
72182018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72182020,3,3,0,0,3,2,1,0,0,0,0,1,1,0,1,0
72182144,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0
72182177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72182219,6,0,0,6,3,2,1,0,0,0,0,1,1,0,1,0
72182220,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
72182221,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
72182284,2,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0
72182297,1,0,0,1,2,1,1,0,0,0,0,1,0,1,0,0
72182306,5,0,0,5,3,2,1,0,0,0,0,0,0,0,0,1
72182371,1,0,0,1,3,0,3,0,0,0,0,1,1,1,1,1
72182423,9,4,0,5,1,1,0,0,0,0,0,1,1,1,0,1
72182540,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
72182549,11,4,0,7,3,0,3,0,0,0,0,0,0,0,0,1
72182600,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72182671,3,1,0,2,2,0,2,0,0,0,1,1,1,0,0,1
72182674,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
72182723,8,5,0,3,2,2,0,0,0,0,0,1,1,1,1,0
72182743,1,0,0,1,2,0,2,0,0,0,0,1,1,1,0,0
72182815,8,2,0,6,2,0,2,0,0,0,0,0,0,0,1,1
72182846,3,3,0,0,2,1,1,0,0,0,1,1,1,1,0,1
72182912,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72182914,6,5,0,1,1,0,1,0,0,0,0,1,1,1,1,1
72182942,2,1,0,1,3,1,2,0,0,0,0,0,1,1,1,1
72182943,9,5,0,4,3,1,2,0,0,0,4,0,0,1,0,1
72183118,2,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0
72183210,7,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0
72183253,7,6,0,1,4,4,0,0,0,0,0,1,1,1,1,1
72183285,5,2,1,2,2,1,1,0,0,0,0,0,0,0,0,1
72183329,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
72183495,1,1,0,0,2,1,0,0,0,0,0,1,1,0,1,0
72183807,5,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0
72183832,4,2,0,2,4,1,2,0,0,0,1,1,1,1,0,1
72183917,3,0,0,3,1,0,1,0,0,0,0,1,1,0,1,1
72183948,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72183960,6,4,0,2,3,2,1,0,0,0,0,1,1,1,1,1
72183982,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72184016,6,3,0,3,0,0,0,0,0,0,1,1,1,1,0,0
72184070,2,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0
72184076,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
72184117,8,5,1,2,1,0,1,0,0,0,1,0,1,1,1,0
72184168,2,0,0,2,3,0,3,0,0,0,0,1,1,1,1,0
72184185,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72184191,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
72184200,7,1,0,6,2,1,1,0,0,0,0,1,1,0,1,0
72184332,10,4,0,6,2,1,1,0,0,0,0,1,0,1,0,1
72184849,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1
72186483,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
72186767,2,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1
72186964,6,5,0,1,2,1,1,0,0,0,0,0,0,1,0,0
72187112,8,5,1,2,0,0,0,0,0,0,0,1,1,0,1,0
72187192,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72187282,3,0,0,3,2,1,1,0,0,0,1,1,0,1,0,0
72187335,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0
72187359,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
72187393,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
72187435,5,0,0,5,3,0,2,0,0,0,0,1,1,1,1,1
72187449,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
72187835,5,2,0,3,3,0,3,0,0,0,1,1,1,1,1,0
72187927,2,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1
72187979,7,3,0,4,1,0,1,0,0,0,0,1,1,1,1,0
72188079,5,1,1,3,2,0,2,0,0,0,1,1,0,1,1,1
72188134,6,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0
72188199,4,2,1,1,1,1,0,0,0,0,0,1,1,1,1,1
72188454,8,5,1,2,2,1,1,0,0,0,0,1,1,1,1,1
72188570,3,2,1,0,1,0,1,0,0,0,1,1,0,1,1,0
72188590,9,5,0,4,5,2,3,0,0,0,0,0,0,0,1,1
72188672,6,1,1,4,5,1,1,0,0,0,0,1,1,0,0,0
72189136,3,0,0,3,0,0,0,0,0,0,0,1,1,0,1,1
72189629,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
72190021,3,1,0,2,1,0,1,0,0,0,0,0,1,0,1,1
72190077,5,1,0,4,1,0,0,0,0,0,1,1,0,0,1,0
72190192,4,1,0,3,3,1,2,0,0,0,0,0,1,0,0,0
72190566,7,4,0,3,2,1,1,0,0,0,0,0,0,1,1,0
72190787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72191132,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1
72191785,4,2,0,2,2,0,2,0,0,0,0,1,0,1,1,0
72192407,8,3,1,4,2,2,0,0,0,0,0,0,0,0,0,1
72192694,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72193700,2,0,0,2,1,1,0,0,0,0,1,1,1,1,1,1
72194817,11,4,0,7,2,2,0,0,0,0,0,0,0,0,0,0
72196657,8,3,0,5,3,3,0,0,0,0,0,1,0,0,1,0
72197203,4,3,0,1,3,0,3,0,0,0,0,0,0,0,0,1
72197334,5,2,0,3,2,0,2,0,0,0,0,0,0,1,0,0
72202403,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1
